Target Country,Target City,Theater of Operations,Total Weight (Tons),First Mission,Last Mission,Num Missions,location
NEW GUINEA,SAURI,PTO,115.0,12/6/1944,7/22/1944,18,"SAURI, NEW GUINEA"
NEW GUINEA,SAWABAS,PTO,5.0,8/11/1944,8/6/1944,6,"SAWABAS, NEW GUINEA"
NEW GUINEA,SAWAIA RIVER,PTO,2.0,5/1/1944,5/1/1944,1,"SAWAIA RIVER, NEW GUINEA"
NEW GUINEA,SAWAIK,PTO,1.0,6/3/1944,6/3/1944,1,"SAWAIK, NEW GUINEA"
NEW GUINEA,SAWAR,PTO,505.0,10/12/1944,8/28/1944,67,"SAWAR, NEW GUINEA"
NEW GUINEA,SAWIJA,PTO,4.0,8/7/1944,8/7/1944,1,"SAWIJA, NEW GUINEA"
NEW GUINEA,SCHASCHERMAN,PTO,1.0,4/4/1945,4/4/1945,1,"SCHASCHERMAN, NEW GUINEA"
NEW GUINEA,SCHERING PENINS,PTO,13.0,1/5/1944,1/5/1944,1,"SCHERING PENINS, NEW GUINEA"
NEW GUINEA,SEALRV,PTO,0.0,9/25/1943,9/25/1943,1,"SEALRV, NEW GUINEA"
NEW GUINEA,SELAROE,PTO,5.0,12/17/1943,12/17/1943,1,"SELAROE, NEW GUINEA"
NEW GUINEA,SELE STRAITS,PTO,7.0,7/22/1944,8/9/1944,6,"SELE STRAITS, NEW GUINEA"
NEW GUINEA,SELEBOB,PTO,4.0,8/13/1943,8/13/1943,1,"SELEBOB, NEW GUINEA"
NEW GUINEA,SELEO,PTO,53.0,4/15/1944,4/15/1944,4,"SELEO, NEW GUINEA"
NEW GUINEA,SENTANI LAKE,PTO,81.0,3/3/1944,4/3/1944,3,"SENTANI LAKE, NEW GUINEA"
NEW GUINEA,SEPIK RIVER,PTO,74.0,3/20/1944,9/14/1943,22,"SEPIK RIVER, NEW GUINEA"
NEW GUINEA,SEPOTA,PTO,4.0,11/16/1942,11/16/1942,2,"SEPOTA, NEW GUINEA"
NEW GUINEA,SEPU,PTO,2.0,6/28/1943,6/28/1943,1,"SEPU, NEW GUINEA"
NEW GUINEA,SEROEI,PTO,30.0,5/28/1944,6/3/1944,5,"SEROEI, NEW GUINEA"
NEW GUINEA,SHAGGY RIDGE,PTO,127.0,1/18/1944,12/27/1943,17,"SHAGGY RIDGE, NEW GUINEA"
NEW GUINEA,SIAWES,PTO,7.0,8/16/1944,8/17/1944,2,"SIAWES, NEW GUINEA"
NEW GUINEA,SIL,PTO,1.0,6/17/1944,6/17/1944,1,"SIL, NEW GUINEA"
NEW GUINEA,SIMBIRI,PTO,0.1,6/12/1942,6/12/1942,1,"SIMBIRI, NEW GUINEA"
NEW GUINEA,SINGARIN,PTO,15.0,5/16/1944,7/31/1944,7,"SINGARIN, NEW GUINEA"
NEW GUINEA,SINGOR,PTO,15.0,1/28/1944,4/7/1943,8,"SINGOR, NEW GUINEA"
NEW GUINEA,SIO,PTO,159.0,1/1/1944,9/19/1943,22,"SIO, NEW GUINEA"
NEW GUINEA,SISI,PTO,4.0,10/10/1943,10/10/1943,1,"SISI, NEW GUINEA"
NEW GUINEA,SOHANA ISLAND,PTO,58.0,8/10/1945,8/9/1945,4,"SOHANA ISLAND, NEW GUINEA"
NEW GUINEA,SOHANA ISLAND [SOHANO],PTO,1.35,6/14/1942,7/25/1942,2,"SOHANA ISLAND [SOHANO], NEW GUINEA"
NEW GUINEA,SOKULA RIVER,PTO,0.0,5/14/1944,5/14/1944,1,"SOKULA RIVER, NEW GUINEA"
NEW GUINEA,SOPUTA,PTO,26.33,11/10/1942,11/16/1942,9,"SOPUTA, NEW GUINEA"
NEW GUINEA,SOPUTA - BUNA,PTO,1.25,11/14/1942,11/14/1942,1,"SOPUTA - BUNA, NEW GUINEA"
NEW GUINEA,SOPUTA TRACK,PTO,3.2,11/22/1942,11/22/1942,1,"SOPUTA TRACK, NEW GUINEA"
NEW GUINEA,SORENDIWERI,PTO,1.0,7/22/1944,7/22/1944,1,"SORENDIWERI, NEW GUINEA"
NEW GUINEA,SORIDO,PTO,235.0,5/14/1944,6/8/1944,20,"SORIDO, NEW GUINEA"
NEW GUINEA,SORONG,PTO,65.0,10/5/1944,9/30/1943,29,"SORONG, NEW GUINEA"
NEW GUINEA,SOWAM,PTO,18.0,5/20/1944,7/9/1944,2,"SOWAM, NEW GUINEA"
NEW GUINEA,ST ANNA,PTO,28.0,4/4/1945,4/9/1944,3,"ST ANNA, NEW GUINEA"
NEW GUINEA,SUAIN,PTO,250.0,5/19/1944,8/7/1944,72,"SUAIN, NEW GUINEA"
NEW GUINEA,SUARA,PTO,4.0,6/16/1945,6/16/1945,3,"SUARA, NEW GUINEA"
NEW GUINEA,SUMUP,PTO,4.0,6/23/1944,8/28/1944,5,"SUMUP, NEW GUINEA"
NEW GUINEA,TABERFANE,PTO,20.0,11/21/1943,6/22/1943,3,"TABERFANE, NEW GUINEA"
NEW GUINEA,TADJI,PTO,529.0,2/13/1944,8/30/1943,44,"TADJI, NEW GUINEA"
NEW GUINEA,TADJMI,PTO,263.0,3/20/1944,5/28/1944,25,"TADJMI, NEW GUINEA"
NEW GUINEA,TADUI,PTO,18.0,2/27/1944,2/27/1944,1,"TADUI, NEW GUINEA"
NEW GUINEA,TAKAY,PTO,46.0,5/14/1944,5/16/1944,5,"TAKAY, NEW GUINEA"
NEW GUINEA,TALIA POINT,PTO,2.0,10/28/1944,10/28/1944,1,"TALIA POINT, NEW GUINEA"
NEW GUINEA,TAMAKOT,PTO,0.0,5/6/1944,5/6/1944,1,"TAMAKOT, NEW GUINEA"
NEW GUINEA,TAMBUNUM,PTO,13.0,6/6/1945,6/6/1945,2,"TAMBUNUM, NEW GUINEA"
NEW GUINEA,TAMI,PTO,42.0,4/12/1944,4/12/1944,4,"TAMI, NEW GUINEA"
NEW GUINEA,TAMI ISLAND,PTO,12.0,10/1/1943,9/21/1943,4,"TAMI ISLAND, NEW GUINEA"
NEW GUINEA,TAMIMBAR ISLAND,PTO,3.0,7/3/1944,8/23/1943,3,"TAMIMBAR ISLAND, NEW GUINEA"
NEW GUINEA,TANI ISLAND [TAMI],PTO,1.25,11/25/1942,11/25/1942,1,"TANI ISLAND [TAMI], NEW GUINEA"
NEW GUINEA,TAPO,PTO,26.0,1/10/1945,1/10/1945,3,"TAPO, NEW GUINEA"
NEW GUINEA,TARAWAI,PTO,1.0,7/4/1944,7/4/1944,1,"TARAWAI, NEW GUINEA"
NEW GUINEA,TENAU,PTO,7.0,1/4/1944,1/4/1944,1,"TENAU, NEW GUINEA"
NEW GUINEA,TIMBUNKE,PTO,53.0,4/29/1944,6/7/1945,8,"TIMBUNKE, NEW GUINEA"
NEW GUINEA,TIMINGIR,PTO,1.0,6/21/1944,6/21/1944,1,"TIMINGIR, NEW GUINEA"
NEW GUINEA,TIMOEKA,PTO,83.0,10/16/1944,9/3/1944,18,"TIMOEKA, NEW GUINEA"
NEW GUINEA,TIMPER RIVER,PTO,2.0,3/31/1943,3/31/1943,1,"TIMPER RIVER, NEW GUINEA"
NEW GUINEA,TIPIN,PTO,3.0,1/27/1945,2/3/1945,2,"TIPIN, NEW GUINEA"
NEW GUINEA,TOEAL,PTO,15.0,4/12/1943,9/8/1944,2,"TOEAL, NEW GUINEA"
NEW GUINEA,TOEL,PTO,2.0,3/18/1943,3/18/1943,1,"TOEL, NEW GUINEA"
NEW GUINEA,TOEM VILLAGE,PTO,28.0,5/14/1944,5/14/1944,1,"TOEM VILLAGE, NEW GUINEA"
NEW GUINEA,TONOLEI - FAISI,PTO,7.25,11/12/1942,11/12/1942,1,"TONOLEI - FAISI, NEW GUINEA"
NEW GUINEA,TONOLEI - FAISI HEAVY CRUISERS,PTO,15.5,10/18/1942,10/18/1942,2,"TONOLEI - FAISI HEAVY CRUISERS, NEW GUINEA"
NEW GUINEA,TOR RIVER,PTO,73.0,5/14/1944,6/25/1944,9,"TOR RIVER, NEW GUINEA"
NEW GUINEA,TORRES,PTO,2.0,1/7/1943,1/7/1943,1,"TORRES, NEW GUINEA"
NEW GUINEA,TRING,PTO,3.0,3/15/1943,3/15/1943,1,"TRING, NEW GUINEA"
NEW GUINEA,TULAGI,PTO,7.9005,5/29/1942,6/27/1942,4,"TULAGI, NEW GUINEA"
NEW GUINEA,TULAGI BUNGANA ISLAND,PTO,0.55,6/30/1942,6/30/1942,1,"TULAGI BUNGANA ISLAND, NEW GUINEA"
NEW GUINEA,TULAGI HALETA,PTO,0.8,6/30/1942,6/30/1942,1,"TULAGI HALETA, NEW GUINEA"
NEW GUINEA,TULAGI SIOTA REGION,PTO,1.0675,6/30/1942,6/30/1942,1,"TULAGI SIOTA REGION, NEW GUINEA"
NEW GUINEA,TUMELO ISLANDS,PTO,54.0,4/1/1944,4/21/1944,4,"TUMELO ISLANDS, NEW GUINEA"
NEW GUINEA,TURORO RIVER,PTO,5.0,5/11/1944,5/11/1944,1,"TURORO RIVER, NEW GUINEA"
NEW GUINEA,ULAU,PTO,1.0,6/16/1944,6/16/1944,1,"ULAU, NEW GUINEA"
NEW GUINEA,UTAROM,PTO,727.0,10/1/1944,9/9/1944,131,"UTAROM, NEW GUINEA"
NEW GUINEA,VANIF ISLAND,PTO,7.0,3/22/1944,3/22/1944,1,"VANIF ISLAND, NEW GUINEA"
NEW GUINEA,VANIMO,PTO,6.0,4/20/1944,4/20/1944,1,"VANIMO, NEW GUINEA"
NEW GUINEA,VAULA RD,PTO,6.0,9/20/1943,9/20/1943,1,"VAULA RD, NEW GUINEA"
NEW GUINEA,VERKAM RIVER,PTO,1.0,9/18/1944,9/18/1944,1,"VERKAM RIVER, NEW GUINEA"
NEW GUINEA,VICTORIA BAY,PTO,7.0,9/27/1943,9/27/1943,1,"VICTORIA BAY, NEW GUINEA"
NEW GUINEA,VINCKE,PTO,5.0,1/5/1944,1/5/1944,1,"VINCKE, NEW GUINEA"
NEW GUINEA,VITAR PLANTATIO,PTO,15.0,2/4/1944,2/4/1944,2,"VITAR PLANTATIO, NEW GUINEA"
NEW GUINEA,VITAR PLANTATION,PTO,5.0,2/8/1944,2/8/1944,1,"VITAR PLANTATION, NEW GUINEA"
NEW GUINEA,VOCO POINT,PTO,68.0,7/13/1943,8/28/1943,7,"VOCO POINT, NEW GUINEA"
NEW GUINEA,WAGAN VILLAGE,PTO,8.0,2/22/1943,2/22/1943,1,"WAGAN VILLAGE, NEW GUINEA"
NEW GUINEA,WAIGEO ISLAND,PTO,78.0,1/15/1945,8/8/1944,35,"WAIGEO ISLAND, NEW GUINEA"
NEW GUINEA,WAINGEN ISLE,PTO,9.0,6/6/1944,6/6/1944,1,"WAINGEN ISLE, NEW GUINEA"
NEW GUINEA,WAIROPE - ASISI,PTO,1.99,10/25/1942,10/25/1942,1,"WAIROPE - ASISI, NEW GUINEA"
NEW GUINEA,WAIROPE BRIDGE,PTO,26.874000000000002,10/1/1942,9/30/1942,14,"WAIROPE BRIDGE, NEW GUINEA"
NEW GUINEA,WAIROPE BRIDGE EAST END,PTO,0.76,10/8/1942,10/8/1942,1,"WAIROPE BRIDGE EAST END, NEW GUINEA"
NEW GUINEA,WAITUTU POINT - CAPE KILLERTON,PTO,2.76,12/2/1942,12/2/1942,1,"WAITUTU POINT - CAPE KILLERTON, NEW GUINEA"
NEW GUINEA,WAKDE ISLAND,PTO,222.0,4/27/1944,5/6/1944,18,"WAKDE ISLAND, NEW GUINEA"
NEW GUINEA,WAKOE ISLAND,PTO,382.0,4/13/1944,6/13/1943,37,"WAKOE ISLAND, NEW GUINEA"
NEW GUINEA,WALANDUM,PTO,2.0,6/27/1944,6/27/1944,1,"WALANDUM, NEW GUINEA"
NEW GUINEA,WALD BAY,PTO,25.0,1/1/1944,8/20/1943,4,"WALD BAY, NEW GUINEA"
NEW GUINEA,WALOG POINT,PTO,9.0,4/19/1944,4/19/1944,1,"WALOG POINT, NEW GUINEA"
NEW GUINEA,WANBOKAI,PTO,43.0,12/21/1943,12/8/1943,5,"WANBOKAI, NEW GUINEA"
NEW GUINEA,WANGAN,PTO,7.0,5/16/1944,6/5/1944,6,"WANGAN, NEW GUINEA"
NEW GUINEA,WARAD,PTO,17.0,3/12/1944,7/26/1944,4,"WARAD, NEW GUINEA"
NEW GUINEA,WARANGOI,PTO,18.7,8/6/1945,8/7/1945,3,"WARANGOI, NEW GUINEA"
NEW GUINEA,WARANOI RIVER MOUTH,PTO,6.0,3/20/1944,3/20/1944,2,"WARANOI RIVER MOUTH, NEW GUINEA"
NEW GUINEA,WARAWARANGA CRE,PTO,0.0,5/14/1944,5/7/1944,3,"WARAWARANGA CRE, NEW GUINEA"
NEW GUINEA,WARD HUNT STRAI,PTO,6.0,2/5/1943,2/6/1943,3,"WARD HUNT STRAI, NEW GUINEA"
NEW GUINEA,WARDO,PTO,20.0,8/14/1944,8/17/1944,5,"WARDO, NEW GUINEA"
NEW GUINEA,WAREN,PTO,78.0,10/25/1943,9/7/1944,40,"WAREN, NEW GUINEA"
NEW GUINEA,WAREO,PTO,80.0,10/21/1943,11/22/1943,6,"WAREO, NEW GUINEA"
NEW GUINEA,WARI BAY,PTO,4.0,7/20/1944,7/20/1944,1,"WARI BAY, NEW GUINEA"
NEW GUINEA,WARPARIM BAY,PTO,6.0,6/6/1944,6/6/1944,1,"WARPARIM BAY, NEW GUINEA"
NEW GUINEA,WARSA,PTO,13.0,8/24/1944,8/25/1944,3,"WARSA, NEW GUINEA"
NEW GUINEA,WASHKUK LAKE,PTO,7.0,4/2/1945,4/2/1945,2,"WASHKUK LAKE, NEW GUINEA"
NEW GUINEA,WASKURIN,PTO,2.0,5/19/1945,5/21/1945,2,"WASKURIN, NEW GUINEA"
NEW GUINEA,WAUTUT POINT,PTO,4.0,12/1/1942,12/2/1942,2,"WAUTUT POINT, NEW GUINEA"
NEW GUINEA,WEBER POINT,PTO,18.0,1/1/1944,1/7/1944,3,"WEBER POINT, NEW GUINEA"
NEW GUINEA,WENGA,PTO,2.0,4/12/1944,4/12/1944,1,"WENGA, NEW GUINEA"
NEW GUINEA,WEWAK,PTO,6038.0,1/11/1945,9/7/1944,745,"WEWAK, NEW GUINEA"
NEW GUINEA,WINDENSI,PTO,27.0,6/20/1944,9/22/1944,12,"WINDENSI, NEW GUINEA"
NEW GUINEA,WIRUI,PTO,26.0,4/21/1945,7/17/1944,6,"WIRUI, NEW GUINEA"
NEW GUINEA,WOM,PTO,564.0,1/20/1945,8/3/1944,108,"WOM, NEW GUINEA"
NEW GUINEA,WOMGRER,PTO,0.0,6/7/1944,6/7/1944,1,"WOMGRER, NEW GUINEA"
NEW GUINEA,WOSKE RIVER,PTO,18.0,6/13/1944,8/25/1944,6,"WOSKE RIVER, NEW GUINEA"
NEW GUINEA,YAKAMUL,PTO,136.0,6/13/1944,7/20/1944,24,"YAKAMUL, NEW GUINEA"
NEW GUINEA,YALAU,PTO,11.0,3/5/1944,3/5/1944,2,"YALAU, NEW GUINEA"
NEW GUINEA,YARABOS,PTO,1.0,7/29/1944,7/29/1944,1,"YARABOS, NEW GUINEA"
NEW GUINEA,YONGA,PTO,12.0,2/23/1943,2/24/1943,3,"YONGA, NEW GUINEA"
NEW GUINEA,YULE ISLAND,PTO,1.0,4/7/1943,4/7/1943,1,"YULE ISLAND, NEW GUINEA"
NEW GUINEA,YUNGO,PTO,9.0,5/20/1944,7/3/1944,4,"YUNGO, NEW GUINEA"
NEW IRELAND,BALGAI,PTO,16.0,12/19/1944,12/22/1944,2,"BALGAI, NEW IRELAND"
NEW IRELAND,BAUDISSIN ISLAND,PTO,4.5,2/19/1945,3/14/1945,2,"BAUDISSIN ISLAND, NEW IRELAND"
NEW IRELAND,BORPOP,PTO,11.4,1/3/1945,1/30/1945,3,"BORPOP, NEW IRELAND"
NEW IRELAND,CAPE ST GEORGE,PTO,4.08,3/30/1944,3/30/1944,1,"CAPE ST GEORGE, NEW IRELAND"
NEW IRELAND,KAVIENG,PTO,14.8,12/15/1944,3/28/1945,4,"KAVIENG, NEW IRELAND"
NEW IRELAND,KAVIENG SWEEP,PTO,504.85,1/14/1945,7/9/1945,174,"KAVIENG SWEEP, NEW IRELAND"
NEW IRELAND,NEW IRELAND SWEEP,PTO,153.8,1/10/1945,8/7/1945,61,"NEW IRELAND SWEEP, NEW IRELAND"
NEW IRELAND,NUSALEMON ISLAND,PTO,7.3,2/20/1945,2/22/1945,5,"NUSALEMON ISLAND, NEW IRELAND"
NEW IRELAND,NUSALIK ISLAND,PTO,4.0,4/23/1945,4/23/1945,1,"NUSALIK ISLAND, NEW IRELAND"
NEW IRELAND,PANAPAI,PTO,17.5,1/2/1945,12/7/1944,3,"PANAPAI, NEW IRELAND"
NEW IRELAND,S. NEW IRELAND SWEEP,PTO,11.0,7/21/1944,8/1/1944,4,"S. NEW IRELAND SWEEP, NEW IRELAND"
NORWAY,59 30 N 009 00 E,ETO,8.0,1/3/1945,1/3/1945,2,"59 30 N 009 00 E, NORWAY"
NORWAY,BERGEN,ETO,1027.0,1/12/1945,10/4/1944,6,"BERGEN, NORWAY"
NORWAY,CITY TOT UNDER 6 TON,ETO,12.0,3/31/1945,8/27/1944,4,"CITY TOT UNDER 6 TON, NORWAY"
NORWAY,HAKOY ISLAND,ETO,198.0,10/29/1944,10/29/1944,1,"HAKOY ISLAND, NORWAY"
NORWAY,HEROYA,ETO,834.0,7/24/1943,7/24/1943,18,"HEROYA, NORWAY"
NORWAY,KAA FJORD,ETO,108.0,9/15/1944,9/15/1944,2,"KAA FJORD, NORWAY"
NORWAY,KNABEN,ETO,720.0,11/16/1943,3/3/1943,18,"KNABEN, NORWAY"
NORWAY,KRISTIANSAND,ETO,3.0,2/21/1942,2/21/1942,1,"KRISTIANSAND, NORWAY"
NORWAY,LISTA,ETO,20.0,11/6/1941,4/21/1945,3,"LISTA, NORWAY"
NORWAY,OSLO,ETO,2096.0,11/16/1943,9/6/1941,29,"OSLO, NORWAY"
NORWAY,RJUKAN,ETO,1203.0,11/16/1943,11/16/1943,29,"RJUKAN, NORWAY"
NORWAY,STAVANGER,ETO,19.0,1/6/1942,2/21/1942,3,"STAVANGER, NORWAY"
NORWAY,TONSBERG,ETO,427.0,4/25/1945,4/25/1945,2,"TONSBERG, NORWAY"
NORWAY,TROMSO FJORD,ETO,174.0,11/12/1944,11/12/1944,1,"TROMSO FJORD, NORWAY"
NORWAY,TRONDHEIM,ETO,374.0,3/30/1942,7/24/1943,22,"TRONDHEIM, NORWAY"
NORWAY,UNIDENTIFIED,ETO,13.0,10/30/1944,9/6/1941,5,"UNIDENTIFIED, NORWAY"
NORWAY,UNKNOWN,ETO,5.0,4/26/1941,9/7/1941,4,"UNKNOWN, NORWAY"
PALAU ISLANDS,ANGAUR ISLAND,PTO,5.0,8/31/1944,9/5/1944,2,"ANGAUR ISLAND, PALAU ISLANDS"
PALAU ISLANDS,ARAKABESAN ISLA,PTO,473.0,1/27/1945,7/22/1944,42,"ARAKABESAN ISLA, PALAU ISLANDS"
PALAU ISLANDS,ARAKABESAN ISLAND,PTO,17.0,8/28/1944,9/2/1944,4,"ARAKABESAN ISLAND, PALAU ISLANDS"
PALAU ISLANDS,ASIA ISLAND,PTO,20.0,11/19/1944,8/4/1944,3,"ASIA ISLAND, PALAU ISLANDS"
PALAU ISLANDS,AURAPUSHEKARU,PTO,48.0,6/7/1945,6/7/1945,4,"AURAPUSHEKARU, PALAU ISLANDS"
PALAU ISLANDS,BABELTHAUP ISLA,PTO,17.0,12/3/1944,12/3/1944,1,"BABELTHAUP ISLA, PALAU ISLANDS"
PALAU ISLANDS,BABELTHUAP ISLAND,PTO,38.0,7/21/1944,9/3/1944,10,"BABELTHUAP ISLAND, PALAU ISLANDS"
PALAU ISLANDS,CAPE LOEMBEE,PTO,1.0,8/5/1944,8/5/1944,1,"CAPE LOEMBEE, PALAU ISLANDS"
PALAU ISLANDS,CAPE MOEPI,PTO,2.0,8/24/1944,8/24/1944,2,"CAPE MOEPI, PALAU ISLANDS"
PALAU ISLANDS,GAGIL TOMIL,PTO,4.0,7/10/1944,8/8/1944,2,"GAGIL TOMIL, PALAU ISLANDS"
PALAU ISLANDS,GREEN HILL,PTO,6.0,4/24/1943,5/7/1943,5,"GREEN HILL, PALAU ISLANDS"
PALAU ISLANDS,IGI ISLAND,PTO,19.0,11/12/1944,11/18/1944,4,"IGI ISLAND, PALAU ISLANDS"
PALAU ISLANDS,KOROR ISLAND,PTO,955.0,1/2/1945,9/3/1944,120,"KOROR ISLAND, PALAU ISLANDS"
PALAU ISLANDS,MALAKAL ISLAND,PTO,64.0,11/13/1944,9/8/1944,13,"MALAKAL ISLAND, PALAU ISLANDS"
PALAU ISLANDS,MAPIA ISLAND,PTO,55.0,11/14/1944,8/4/1944,17,"MAPIA ISLAND, PALAU ISLANDS"
PALAU ISLANDS,MIARIN ISLAND,PTO,4.0,11/18/1944,11/18/1944,1,"MIARIN ISLAND, PALAU ISLANDS"
PALAU ISLANDS,NGESEBUS ISLAND,PTO,134.0,7/10/1944,9/9/1944,23,"NGESEBUS ISLAND, PALAU ISLANDS"
PALAU ISLANDS,NGOLU REEF,PTO,6.0,7/19/1944,7/19/1944,2,"NGOLU REEF, PALAU ISLANDS"
PALAU ISLANDS,OBI ISLAND,PTO,4.0,1/21/1945,12/13/1944,3,"OBI ISLAND, PALAU ISLANDS"
PALAU ISLANDS,PALAU ISLAND,PTO,35.0,11/19/1944,8/25/1944,5,"PALAU ISLAND, PALAU ISLANDS"
PALAU ISLANDS,PEGUN ISLAND,PTO,145.0,10/6/1944,6/6/1944,12,"PEGUN ISLAND, PALAU ISLANDS"
PALAU ISLANDS,PELELIU ISLAND,PTO,245.0,6/10/1944,9/8/1944,52,"PELELIU ISLAND, PALAU ISLANDS"
PALAU ISLANDS,PELEW ISLAND,PTO,4.0,6/11/1944,6/15/1944,2,"PELEW ISLAND, PALAU ISLANDS"
PALAU ISLANDS,TABUNIFI,PTO,5.0,10/19/1944,10/19/1944,1,"TABUNIFI, PALAU ISLANDS"
PALAU ISLANDS,URUKTHAPEL ISLAND,PTO,2.0,8/26/1944,8/26/1944,1,"URUKTHAPEL ISLAND, PALAU ISLANDS"
PALAU ISLANDS,YAP,PTO,375.0,6/27/1944,8/8/1944,61,"YAP, PALAU ISLANDS"
PALAU ISLANDS,YAP ISLAND,PTO,1123.0,10/13/1944,9/3/1944,200,"YAP ISLAND, PALAU ISLANDS"
PANTELLARIA,PANTELLERIA,MTO,8188.0,5/10/1943,7/16/1943,466,"PANTELLERIA, PANTELLARIA"
PANTELLARIA,PANTELLERIA LG,MTO,233.8,5/10/1943,5/9/1943,8,"PANTELLERIA LG, PANTELLARIA"
PHILIPPINE ISLANDS,10 29 N 123 09 E,PTO,5.0,4/14/1945,4/14/1945,1,"10 29 N 123 09 E, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,11 05 N 119 1,PTO,18.0,10/31/1944,10/31/1944,1,"11 05 N 119 1, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,11 15 N 121 4,PTO,20.0,10/26/1944,10/26/1944,4,"11 15 N 121 4, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,11 34 N 123 3,PTO,6.0,12/12/1944,12/12/1944,1,"11 34 N 123 3, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,12 55 N 123 5,PTO,5.0,12/12/1944,12/12/1944,1,"12 55 N 123 5, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 28 N 121 2,PTO,3.0,3/13/1945,3/13/1945,3,"14 28 N 121 2, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 30 N 121 0,PTO,8.0,2/20/1945,2/20/1945,1,"14 30 N 121 0, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 35 N 120 5,PTO,3.0,12/10/1944,12/10/1944,1,"14 35 N 120 5, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 38 N 121 0,PTO,7.0,2/22/1945,5/26/1945,2,"14 38 N 121 0, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 40 N 121 1,PTO,15.0,5/23/1945,5/23/1945,1,"14 40 N 121 1, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 41 N 121 3,PTO,6.0,5/8/1945,5/8/1945,1,"14 41 N 121 3, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 42 N 121 1,PTO,8.0,3/10/1945,3/10/1945,1,"14 42 N 121 1, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 43 N 121 1,PTO,5.0,5/7/1945,5/7/1945,1,"14 43 N 121 1, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 44 N 121 1,PTO,12.0,5/8/1945,6/11/1945,2,"14 44 N 121 1, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 52 N 121 0,PTO,72.0,2/25/1945,5/4/1945,5,"14 52 N 121 0, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 53 N 121 0,PTO,6.0,5/19/1945,5/19/1945,1,"14 53 N 121 0, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 54 N 121 0,PTO,12.0,5/26/1945,5/7/1945,2,"14 54 N 121 0, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 54 N 121 1,PTO,3.0,5/25/1945,5/25/1945,1,"14 54 N 121 1, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,14 55 N 121 1,PTO,3.0,5/25/1945,5/25/1945,1,"14 55 N 121 1, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,15 10 N 120 2,PTO,8.0,3/8/1945,3/8/1945,1,"15 10 N 120 2, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,15 15 N 120 3,PTO,35.0,2/21/1945,2/22/1945,2,"15 15 N 120 3, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,15 35 N 119 4,PTO,3.0,12/9/1944,12/9/1944,1,"15 35 N 119 4, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,16 05 N 120 5,PTO,8.0,3/14/1945,3/15/1945,2,"16 05 N 120 5, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,16 06 N 120 5,PTO,6.0,5/29/1945,5/29/1945,1,"16 06 N 120 5, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,16 06 N 121 0,PTO,8.0,3/17/1945,3/17/1945,2,"16 06 N 121 0, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,16 07 N 120 5,PTO,6.0,5/30/1945,5/30/1945,1,"16 07 N 120 5, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,16 07 N 121 5,PTO,4.0,3/16/1945,3/16/1945,1,"16 07 N 121 5, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,16 08 N 120 5,PTO,24.0,5/1/1945,5/23/1945,5,"16 08 N 120 5, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,16 08 N 121 1,PTO,8.0,3/20/1945,3/20/1945,1,"16 08 N 121 1, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,16 09 N 120 3,PTO,6.0,5/10/1945,5/10/1945,1,"16 09 N 120 3, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,16 09 N 120 5,PTO,29.0,5/12/1945,6/20/1945,7,"16 09 N 120 5, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,16 10 N 120 5,PTO,35.0,5/17/1945,5/7/1945,7,"16 10 N 120 5, PHILIPPINE ISLANDS"
PHILIPPINE ISLANDS,16 10 N 121 5,PTO,3.0,5/21/1945,5/21/1945,1,"16 10 N 121 5, PHILIPPINE ISLANDS"
